t_setid;t_setname;t_item1;t_item2;t_item3;t_item4;t_item5;t_item6;t_item7;t_item8;t_item9;t_item10;t_item11;t_item12;t_item13;t_item14;seteffect1_count;t_seteffect1_effect1;t_seteffect1_effect2;t_seteffect1_effect3;t_seteffect1_effect4;t_seteffect1_skill;seteffect2_count;t_seteffect2_effect1;t_seteffect2_effect2;t_seteffect2_effect3;t_seteffect2_effect4;t_seteffect2_skill;seteffect3_count;t_seteffect3_effect1;t_seteffect3_effect2;t_seteffect3_effect3;t_seteffect3_effect4;t_seteffect3_skill;seteffect4_count;t_seteffect4_effect1;t_seteffect4_effect2;t_seteffect4_effect3;t_seteffect4_effect4;t_seteffect4_skill;seteffect5_count;t_seteffect5_effect1;t_seteffect5_effect2;t_seteffect5_effect3;t_seteffect5_effect4;t_seteffect5_skill;seteffect6_count;t_seteffect6_effect1;t_seteffect6_effect2;t_seteffect6_effect3;t_seteffect6_effect4;t_seteffect6_skill;seteffect7_count;t_seteffect7_effect1;t_seteffect7_effect2;t_seteffect7_effect3;t_seteffect7_effect4;t_seteffect7_skill;seteffect8_count;t_seteffect8_effect1;t_seteffect8_effect2;t_seteffect8_effect3;t_seteffect8_effect4;t_seteffect8_skill
setwz5022;엘로라의 천벌 원소 세트 (대여);EV4_504_a_1_92105;EV4_504_a_2_92105;EV4_504_a_3_92105;EV4_504_a_4_92105;EV4_504_a_5_92105;*;*;*;*;*;*;*;*;*;2.000000;(INT+,107);*;*;*;*;3.000000;(마법물리공격력+,1212);(마법방어력+,790);(캐스팅속도%,-17);*;*;4.000000;(무기물리방어력+,672);(치명타피해감소+,1670);(쿨타임%,-14);*;*;5.000000;(최대HP+,2585);(마법극대력+,1614);(allstat+,18);(PK육체계저항율+,24);setskillwz_le5001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setpr5022;엘로라의 천벌 신념 세트 (대여);EV5_504_a_1_92105;EV5_504_a_2_92105;EV5_504_a_3_92105;EV5_504_a_4_92105;EV5_504_a_5_92105;*;*;*;*;*;*;*;*;*;2.000000;(INT+,75);*;*;*;*;3.000000;(마법물리공격력+,982);(마법방어력+,1021);(캐스팅속도%,-17);*;*;4.000000;(무기물리방어력+,703);(치명타피해감소+,1664);(쿨타임%,-14);*;*;5.000000;(최대HP+,2828);(마법극대력+,589);(allstat+,18);(PK육체계저항율+,24);setskillpr_le5001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setac5022;엘로라의 천벌 냉정 세트 (대여);EV2_504_d_1_92105;EV2_504_d_2_92105;EV2_504_d_3_92105;EV2_504_d_4_92105;EV2_504_d_5_92105;*;*;*;*;*;*;*;*;*;2.000000;(INT+,107);*;*;*;*;3.000000;(마법물리공격력+,1212);(마법방어력+,790);(캐스팅속도%,-17);*;*;4.000000;(무기물리방어력+,739);(치명타피해감소+,1670);(쿨타임%,-14);*;*;5.000000;(최대HP+,3042);(마법극대력+,1614);(allstat+,18);(PK육체계저항율+,24);setskillac_le5001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setgd5032;엘로라의 은총 수호 세트 (대여);EV0_504_d_1_92105;EV0_504_d_2_92105;EV0_504_d_3_92105;EV0_504_d_4_92105;EV0_504_d_5_92105;*;*;*;*;*;*;*;*;*;2.000000;(VTL+,139);*;*;*;*;3.000000;(최대HP+,8855);(마법방어력+,1105);(무기극대화확률+,10);*;*;4.000000;(무기물리방어력+,1495);(치명타피해감소+,3382);(쿨타임%,-12);*;*;5.000000;(무기물리공격력+,536);(무기극대력+,515);(allstat+,18);(PK육체계저항율+,24);setskillgd_le5002;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setdo5022;엘로라의 천벌 순수 세트 (대여);EV10_201_a_1_00050;EV10_201_a_2_00050;EV10_201_a_3_00050;EV10_201_a_4_00050;EV10_201_a_5_00050;*;*;*;*;*;*;*;*;*;2.000000;(INT+,75);*;*;*;*;3.000000;(마법물리공격력+,982);(마법방어력+,1021);(캐스팅속도%,-17);*;*;4.000000;(무기물리방어력+,703);(치명타피해감소+,1664);(쿨타임%,-14);*;*;5.000000;(최대HP+,2828);(마법극대력+,589);(allstat+,18);(PK육체계저항율+,24);setskilldo_le5001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0023;빙룡 세트(14일);CA_ST_CM_0396;CA_ST_CM_0397;CA_ST_CM_0398;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;costumeseteffect;3.000000;(최대HP+,5000);*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetGD_Ev_6000;알사스의 수호 세트(대여);EV0_105_1_00006;EV0_105_2_00006;EV0_105_3_00006;EV0_105_4_00006;EV0_105_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(VTL+,278);*;*;*;*;3.000000;(무기물리공격력+,1870);(무기물리방어력+,1992);(무기극대화확률+,20);*;*;4.000000;(마법방어력+,1392);(치명타피해감소+,4712);(쿨타임%,-14);*;*;5.000000;(최대HP+,6978);(무기극대력+,1666);(allstat+,36);(PK육체계저항율+,48);setskillgd_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWR_Ev_6001;알사스의 광폭 세트(대여);EV1_105_1_00006;EV1_105_2_00006;EV1_105_3_00006;EV1_105_4_00006;EV1_105_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(STR+,300);*;*;*;*;3.000000;(무기물리공격력+,2340);(무기물리방어력+,1556);(무기극대화확률+,24);*;*;4.000000;(마법방어력+,1300);(치명타피해감소+,4518);(쿨타임%,-16);*;*;5.000000;(최대HP+,6364);(무기극대력+,1850);(allstat+,36);(PK육체계저항율+,48);setskillwr_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetTF_Ev_6002;알사스의 그림자 세트(대여);EV3_105_1_00006;EV3_105_2_00006;EV3_105_3_00006;EV3_105_4_00006;EV3_105_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(STR+,216);*;*;*;*;3.000000;(무기물리공격력+,2206);(무기물리방어력+,1400);(무기극대화확률+,28);*;*;4.000000;(마법방어력+,1488);(치명타피해감소+,3664);(쿨타임%,-14);*;*;5.000000;(최대HP+,5806);(무기극대력+,3094);(allstat+,36);(PK육체계저항율+,48);setskilltf_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWZ_Ev_6003;알사스의 원소 세트(대여);EV4_105_1_00006;EV4_105_2_00006;EV4_105_3_00006;EV4_105_4_00006;EV4_105_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(INT+,214);*;*;*;*;3.000000;(마법물리공격력+,2424);(마법방어력+,1580);(캐스팅속도%,-19);*;*;4.000000;(무기물리방어력+,1344);(치명타피해감소+,3340);(쿨타임%,-16);*;*;5.000000;(최대HP+,5170);(마법극대력+,3228);(allstat+,36);(PK육체계저항율+,48);setskillwz_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetPR_Ev_6004;알사스의 신념 세트(대여);EV5_105_1_00006;EV5_105_2_00006;EV5_105_3_00006;EV5_105_4_00006;EV5_105_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(INT+,150);*;*;*;*;3.000000;(마법물리공격력+,1964);(마법방어력+,2042);(캐스팅속도%,-19);*;*;4.000000;(무기물리방어력+,1406);(치명타피해감소+,3328);(쿨타임%,-16);*;*;5.000000;(최대HP+,5656);(마법극대력+,1178);(allstat+,36);(PK육체계저항율+,48);setskillpr_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetAC_Ev_6005;알사스의 냉정 세트(대여);EV2_105_1_00006;EV2_105_2_00006;EV2_105_3_00006;EV2_105_4_00006;EV2_105_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(INT+,214);*;*;*;*;3.000000;(마법물리공격력+,2424);(마법방어력+,1580);(캐스팅속도%,-19);*;*;4.000000;(무기물리방어력+,1478);(치명타피해감소+,3340);(쿨타임%,-16);*;*;5.000000;(최대HP+,6084);(마법극대력+,3228);(allstat+,36);(PK육체계저항율+,48);setskillac_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetALL_Ev_6006;알사스의 장신구 세트(대여);EV_A_604_6000;EV_A_604_6001;EV_A_604_6002;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,3682);(무기물리방어력%,14);(쿨타임%,-12);*;*;3.000000;(모든공격력+,633);(allstat+,99);(모든극대화확률+,17);(최대HP%,12);*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
Setdo_Ev_6004;알사스의 순수 세트(대여);EV10_202_1_00060;EV10_202_2_00060;EV10_202_3_00060;EV10_202_4_00060;EV10_202_5_00060;*;*;*;*;*;*;*;*;*;2.000000;(INT+,150);*;*;*;*;3.000000;(마법물리공격력+,1964);(마법방어력+,2042);(캐스팅속도%,-19);*;*;4.000000;(무기물리방어력+,1406);(치명타피해감소+,3328);(쿨타임%,-16);*;*;5.000000;(최대HP+,5656);(마법극대력+,1178);(allstat+,36);(PK육체계저항율+,48);setskilldo_le6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0024;다크니스 세트(30일);CA_ST_CM_0400;CA_ST_CM_0401;CA_ST_CM_0402;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;costumeseteffect;3.000000;(최대HP+,5000);*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0025;정복자의 위키드 세트(1일);CA_ST_CM_0415;CA_ST_CM_0416;CA_ST_CM_0417;*;*;*;*;*;*;*;*;*;*;*;0.000000;*;*;*;*;*;3.000000;(모든공격력+,130);(모든방어력+,120);(최대HP+,1000);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0026;다크니스 세트(14일);CA_ST_CM_0418;CA_ST_CM_0419;CA_ST_CM_0420;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,130);(모든방어력+,120);*;*;costumeseteffect;3.000000;(최대HP+,5000);*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetAll_7000;브라기 제사장의 장신구 세트;AC_A_600_6006;AC_A_600_6007;AC_A_600_6008;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,6000);(무기물리방어력%,18);(캐스팅속도%,-16);*;*;3.000000;(모든공격력%,22);(모든극대화확률+,22);(최대HP%,18);*;yatuman_ring;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetAll_7001;야투만의 장신구 세트;AC_A_600_6009;AC_A_600_6010;AC_A_600_6011;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP%,17);(allstat+,200);(모든방어력%,20);(모든공격력%,10);*;3.000000;(모든공격력%,20);(캐스팅속도%,-18);(모든극대력+,550);(모든극대화확률+,25);*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVPEV_SetGD_6000;멕베인의 암흑 가디언 세트;EV_AR0_400_b_1_6000;EV_AR0_400_b_2_6001;EV_AR0_400_b_3_6002;EV_AR0_400_b_4_6003;EV_AR0_400_b_5_6004;*;*;*;*;*;*;*;*;*;2.000000;(무기물리공격력+,857);*;*;*;*;3.000000;(최대HP+,3651);(무기극대화확률+,19);(쿨타임%,-15);*;*;4.000000;(무기극대력+,4992);(STR+,532);(석궁피격데미지%,-66);(창피격데미지%,-66);setpvpgd60_1;5.000000;(치명타피해감소+,8737);(무기물리방어력%,13);(PK육체계저항율+,50);(출혈방어율,28);setskilltaminggd00;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVPEV_SetWR_6001;멕베인의 암흑 버서커 세트;EV_AR1_400_b_1_6005;EV_AR1_400_b_2_6006;EV_AR1_400_b_3_6007;EV_AR1_400_b_4_6008;EV_AR1_400_b_5_6009;*;*;*;*;*;*;*;*;*;2.000000;(무기물리공격력+,1080);*;*;*;*;3.000000;(최대HP+,2495);(무기극대화확률+,16);(쿨타임%,-15);*;*;4.000000;(무기극대력+,6832);(STR+,853);(석궁피격데미지%,-66);(창피격데미지%,-66);setpvpwr60_1;5.000000;(치명타피해감소+,6282);(무기물리방어력%,13);(PK육체계저항율+,50);(출혈관통률,28);setskilltamingwr00;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVPEV_SetTF_6002;멕베인의 암흑 어쌔신 세트;EV_AR3_400_b_1_6010;EV_AR3_400_b_2_6011;EV_AR3_400_b_3_6012;EV_AR3_400_b_4_6013;EV_AR3_400_b_5_6014;*;*;*;*;*;*;*;*;*;2.000000;(무기물리공격력+,607);*;*;*;*;3.000000;(최대HP+,1363);(무기극대화확률+,15);(쿨타임%,-15);*;*;4.000000;(무기극대력+,7875);(STR+,544);(석궁피격데미지%,-66);(창피격데미지%,-66);setpvptf60_1;5.000000;(치명타피해감소+,5200);(마법방어력%,13);(PK육체계저항율+,50);(출혈관통률,28);setskilltamingtf00;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVPEV_SetWZ_6003;멕베인의 암흑 위저드 세트;EV_AR4_400_b_1_6015;EV_AR4_400_b_2_6016;EV_AR4_400_b_3_6017;EV_AR4_400_b_4_6018;EV_AR4_400_b_5_6019;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,1159);*;*;*;*;3.000000;(최대HP+,1320);(마법극대화확률+,19);(쿨타임%,-15);*;*;4.000000;(마법극대력+,8700);(INT+,834);(석궁피격데미지%,-66);(창피격데미지%,-66);setpvpwz60_1;5.000000;(치명타피해감소+,4791);(캐스팅속도%,-15);(PK육체계저항율+,50);(출혈방어율,28);setskilltamingwz00;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVPEV_SetPR_6004;멕베인의 암흑 프리스트 세트;EV_AR5_400_b_1_6020;EV_AR5_400_b_2_6021;EV_AR5_400_b_3_6022;EV_AR5_400_b_4_6023;EV_AR5_400_b_5_6024;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,1021);*;*;*;*;3.000000;(최대HP+,1335);(마법극대화확률+,16);(쿨타임%,-15);*;*;4.000000;(마법극대력+,4763);(INT+,569);(석궁피격데미지%,-66);(창피격데미지%,-66);setpvppr60_1;5.000000;(치명타피해감소+,6250);(캐스팅속도%,-15);(PK육체계저항율+,50);(출혈방어율,28);setskilltamingpr00;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVPEV_SetAC_6005;멕베인의 암흑 레인저 세트;EV_AR2_400_b_1_6025;EV_AR2_400_b_2_6026;EV_AR2_400_b_3_6027;EV_AR2_400_b_4_6028;EV_AR2_400_b_5_6029;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,1021);*;*;*;*;3.000000;(최대HP+,1928);(마법극대화확률+,16);(쿨타임%,-15);*;*;4.000000;(마법극대력+,8700);(INT+,834);(석궁피격데미지%,-66);(창피격데미지%,-66);setpvpac60_1;5.000000;(치명타피해감소+,4791);(캐스팅속도%,-15);(PK육체계저항율+,50);(출혈방어율,28);setskilltamingac00;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVPEV_Setdo_6004;멕베인의 암흑 아이돌 세트;EV_AR10_400_b_1_6025;EV_AR10_400_b_2_6026;EV_AR10_400_b_3_6027;EV_AR10_400_b_4_6028;EV_AR10_400_b_5_6029;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,1021);*;*;*;*;3.000000;(최대HP+,1335);(마법극대화확률+,16);(쿨타임%,-15);*;*;4.000000;(마법극대력+,4763);(INT+,569);(석궁피격데미지%,-66);(창피격데미지%,-66);setpvpdo60_1;5.000000;(치명타피해감소+,6250);(캐스팅속도%,-15);(PK육체계저항율+,50);(출혈방어율,28);setskilltamingdo00;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
PVPEV_SetALL_6006;멕베인의 암흑 장신구 세트;EV_AC_A_400_6003;EV_AC_A_400_6004;EV_AC_A_400_6005;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,1203);(쿨타임%,-9);(pk방어력%,33);*;*;3.000000;(allstat+,58);(치명타피해감소+,811);(모든극대력+,420);(pk육체계저항율+,42);setpvpamall60;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetGD_7_6500;냉혈의 수호 세트;AR0_007_1_00001;AR0_007_2_00001;AR0_007_3_00001;AR0_007_4_00001;AR0_007_5_00001;*;*;*;*;*;*;*;*;*;1.000000;*;*;*;*;setskill_masin1mo;2.000000;(STR+,3134);*;*;*;*;3.000000;(마법방어력+,4176);(무기물리방어력+,4482);(무기극대화확률+,39);*;setskill_masin3mo;4.000000;(무기물리공격력+,4738);(치명타피해감소+,10414);(쿨타임%,-18);(출혈방어율,30);*;5.000000;(모든극대화확률+,30);(allstatderest+,30);(이동속도%,30);(모든방어력%,10);setskill_masin5mo;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWR_7_6501;냉혈의 광폭 세트;AR1_007_1_00001;AR1_007_2_00001;AR1_007_3_00001;AR1_007_4_00001;AR1_007_5_00001;*;*;*;*;*;*;*;*;*;1.000000;*;*;*;*;setskill_masin1mo;2.000000;(STR+,4620);*;*;*;*;3.000000;(마법방어력+,3900);(무기물리방어력+,3501);(무기극대화확률+,45);*;setskill_masin3mo;4.000000;(무기물리공격력+,5976);(치명타피해감소+,7066);(쿨타임%,-20);(출혈방어율,30);*;5.000000;(모든극대화확률+,30);(allstatderest+,30);(이동속도%,30);(모든방어력%,10);setskill_masin5mo;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetTF_7_6502;냉혈의 그림자 세트;AR3_007_1_00001;AR3_007_2_00001;AR3_007_3_00001;AR3_007_4_00001;AR3_007_5_00001;*;*;*;*;*;*;*;*;*;1.000000;*;*;*;*;setskill_masin1mo;2.000000;(STR+,3168);*;*;*;*;3.000000;(마법방어력+,4464);(무기물리방어력+,3150);(무기극대화확률+,45);*;setskill_masin3mo;4.000000;(무기물리공격력+,5287);(치명타피해감소+,5590);(쿨타임%,-20);(출혈방어율,30);*;5.000000;(모든극대화확률+,30);(allstatderest+,30);(이동속도%,30);(모든방어력%,10);setskill_masin5mo;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWZ_7_6503;냉혈의 원소 세트;AR4_007_1_00001;AR4_007_2_00001;AR4_007_3_00001;AR4_007_4_00001;AR4_007_5_00001;*;*;*;*;*;*;*;*;*;1.000000;*;*;*;*;setskill_masin1mo;2.000000;(INT+,4362);*;*;*;*;3.000000;(무기물리방어력+,4032);(마법방어력+,3555);(캐스팅속도%,-27);*;setskill_masin3mo;4.000000;(마법물리공격력+,6229);(치명타피해감소+,5032);(쿨타임%,-20);(출혈방어율,30);*;5.000000;(모든극대화확률+,30);(allstatderest+,30);(이동속도%,30);(모든방어력%,10);setskill_masin5mo;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetPR_7_6504;냉혈의 신념 세트;AR5_007_1_00001;AR5_007_2_00001;AR5_007_3_00001;AR5_007_4_00001;AR5_007_5_00001;*;*;*;*;*;*;*;*;*;1.000000;*;*;*;*;setskill_masin1mo;2.000000;(INT+,2970);*;*;*;*;3.000000;(무기물리방어력+,4218);(마법방어력+,4594);(캐스팅속도%,-27);*;setskill_masin3mo;4.000000;(마법물리공격력+,5055);(치명타피해감소+,7023);(쿨타임%,-20);(출혈방어율,30);*;5.000000;(모든극대화확률+,30);(allstatderest+,30);(이동속도%,30);(모든방어력%,10);setskill_masin5mo;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetAC_7_6505;냉혈의 냉정 세트;AR2_007_1_00001;AR2_007_2_00001;AR2_007_3_00001;AR2_007_4_00001;AR2_007_5_00001;*;*;*;*;*;*;*;*;*;1.000000;*;*;*;*;setskill_masin1mo;2.000000;(INT+,4362);*;*;*;*;3.000000;(무기물리방어력+,4434);(마법방어력+,3555);(캐스팅속도%,-27);*;setskill_masin3mo;4.000000;(마법물리공격력+,6229);(치명타피해감소+,5032);(쿨타임%,-20);(출혈방어율,30);*;5.000000;(모든극대화확률+,30);(allstatderest+,30);(이동속도%,30);(모든방어력%,10);setskill_masin5mo;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
Setdo_7_6504;냉혈의 순수 세트;AR10_007_1_00001;AR10_007_2_00001;AR10_007_3_00001;AR10_007_4_00001;AR10_007_5_00001;*;*;*;*;*;*;*;*;*;1.000000;*;*;*;*;setskill_masin1mo;2.000000;(INT+,3120);*;*;*;*;3.000000;(무기물리방어력+,4218);(마법방어력+,4594);(캐스팅속도%,-27);*;setskill_masin3mo;4.000000;(마법물리공격력+,5055);(치명타피해감소+,7023);(쿨타임%,-20);(출혈방어율,30);*;5.000000;(모든극대화확률+,30);(allstatderest+,30);(이동속도%,30);(모든방어력%,10);setskill_masin5mo;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0027;다크니스 S 세트 (14일);CA_ST_CM_0491;CA_ST_CM_0492;CA_ST_CM_0493;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력%,10);(모든방어력%,10);*;*;*;3.000000;(allstat+,200);(최대HP%,10);(allstatderest+,500);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0028;빙룡 S 세트 (14일);CA_ST_CM_0494;CA_ST_CM_0495;CA_ST_CM_0496;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력%,10);(모든방어력%,10);*;*;*;3.000000;(allstat+,200);(최대HP%,10);(allstatderest+,500);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0029;제천대성 S 세트 (14일);CA_ST_CM_0497;CA_ST_CM_0498;CA_ST_CM_0499;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력%,10);(모든방어력%,10);*;*;*;3.000000;(allstat+,200);(최대HP%,10);(allstatderest+,500);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0030;사신 쿠로디언 S 세트 (14일);CA_ST_CM_0500;CA_ST_CM_0501;CA_ST_CM_0502;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력%,10);(모든방어력%,10);*;*;*;3.000000;(allstat+,200);(최대HP%,10);(allstatderest+,500);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0031;쉐도우 S 세트 (14일);CA_ST_CM_0503;CA_ST_CM_0504;CA_ST_CM_0505;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력%,10);(모든방어력%,10);*;*;*;3.000000;(allstat+,200);(최대HP%,10);(allstatderest+,500);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0032;망령 S 세트 (14일);CA_ST_CM_0506;CA_ST_CM_0507;CA_ST_CM_0508;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력%,10);(모든방어력%,10);*;*;*;3.000000;(allstat+,200);(최대HP%,10);(allstatderest+,500);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0033;할로윈 호박 세트 (30일);CA_ST_CM_0509;EV_ST_CM_0169;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력%,15);(모든방어력%,15);*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0034;이카데이 세트_힘;PA_ST_0001;PA_ST_0002;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력%,15);(str+,150);*;*;icaset_str;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setsty0035;이카데이 세트_지능;PA_ST_0004;PA_ST_0005;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력%,15);(int+,150);*;*;icaset_int;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetAll_7002;냉혈 장신구 세트 lv  1;AC_A_600_6012;AC_A_600_6013;AC_A_600_6014;*;*;*;*;*;*;*;*;*;*;*;3.000000;(최대HP%,18);(allstat+,220);(모든극대력+,500);(모든공격력%,40);*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
