no;t_id;t_이름;t_비고;t_프로필사진;t_model;model1;bulletspd;tranceforce;shaketime;shakex;shakey;shakez;t_iconb;t_icons;t_등장fx;t_탑승fx;t_하차fx;t_selffx;t_selffx1;t_selffx2;t_hitfx;t_dmgfx;t_cdmgfx;t_활강날개fx;2nd_pick_range;t_안장코드;t_기본 장착 안장;t_bridlefx;t_mststyle;t_psnstyle;모델타입;일반애니스피드_리액션제외;이동애니스피드;공격애니스피드;buffsize;marksize;heightoffset;defaultheight;t_로비위치;비행idle사용여부;로비애니속도;t_활강사운드;waterdummy;fx발생레벨조건1;t_조건fx1;fx발생레벨조건2;t_조건fx2;fx발생레벨조건3;t_조건fx3;사이즈변경레벨1;사이즈변경1;사이즈변경레벨2;사이즈변경2;사이즈변경레벨3;사이즈변경3;invisible;충돌실린더반지름;충돌실린더높이;cyloffset;nocombatbind
1864.000000;F_EV_WBanana_001;WhiteCho 반하나;21년 8월 이벤트 펠로우;ChocoBananaBDC.png;ChocoBananaBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000452;Icon_520000452;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_CBanana_001_W;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.400000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1865.000000;F_EV_WBanana_002;WhiteCho 반하나;21년 8월 이벤트 펫;ChocoBananaBDC_Pet.png;ChocoBananaBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000452_P;Icon_520000452_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_CBanana_001_W;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.700000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1866.000000;F_EV_PBanana_001;PinkCho 반하나;21년 8월 이벤트 펠로우;ChocoBananaADC.png;ChocoBananaADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000453;Icon_520000453;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_CBanana_001_P;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.400000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1867.000000;F_EV_PBanana_002;PinkCho 반하나;21년 8월 이벤트 펫;ChocoBananaADC_Pet.png;ChocoBananaADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000453_P;Icon_520000453_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_CBanana_001_P;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.700000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1868.000000;F_EV_MBanana_001;MinCho 반하나;21년 8월 이벤트 펠로우;ChocoBananaCDC.png;ChocoBananaCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000454;Icon_520000454;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_CBanana_001_M;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.400000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1869.000000;F_EV_MBanana_002;MinCho 반하나;21년 8월 이벤트 펫;ChocoBananaCDC_Pet.png;ChocoBananaCDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000454_P;Icon_520000454_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_CBanana_001_M;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.700000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1870.000000;F_EV_CBanana_001;ChoCho 반하나;21년 8월 이벤트 펠로우;ChocoBananaDC.png;ChocoBananaDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000455;Icon_520000455;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_CBanana_001_C;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.400000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1871.000000;F_EV_CBanana_002;ChoCho 반하나;21년 8월 이벤트 펫;ChocoBananaDC_Pet.png;ChocoBananaDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000455_P;Icon_520000455_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_CBanana_001_C;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.700000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1872.000000;F_EV_DessertCup_001;파르페리;21년 8월 이벤트 펠로우;DessertCupDC.png;DessertCupDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000456;Icon_520000456;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_DessertCup_001;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;3.400000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1873.000000;F_EV_DessertCup_002;파르페리;21년 8월 이벤트 펫;DessertCupDC_Pet.png;DessertCupDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000456_P;Icon_520000456_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_DessertCup_001;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.300000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1874.000000;F_EV_TakoSeal_001;타르코야키;21년 8월 이벤트 펠로우;TakoSealDC.png;TakoSealDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000457;Icon_520000457;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_F_Takoseal_001;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1875.000000;F_EV_TakoSeal_002;타르코야키;21년 8월 이벤트 펫;TakoSealDC_Pet.png;TakoSealDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000457_P;Icon_520000457_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_F_Takoseal_001;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.500000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1876.000000;F_EV_GoldFish_001;혼례의 마트리;22년 1월 펠로우;GoldfishDC.png;GoldfishDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000466;Icon_520000466;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1877.000000;F_EV_GoldFish_002;혼례의 마트리;22년 1월 펫;GoldfishDC_Pet.png;GoldfishDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000466_P;Icon_520000466_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.500000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1878.000000;F_EV_RBBanana_001;라비니 탑승 바나나;21년 8월 이벤트;BananaDC_WM.png;BananaDC_WM.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000658;Icon_500000658;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.400000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.400000;1.000000;0.000000;0.000000
1879.000000;F_EV_GoldFish_003;순백의 로망티카;22년 1월 펠로우;GoldfishADC.png;GoldFishADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000468;Icon_520000468;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_goldfish_003;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1880.000000;F_EV_GoldFish_004;순백의 로망티카;22년 1월 펫;GoldfishADC_Pet.png;GoldFishADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000468_P;Icon_520000468_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_goldfish_003;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.500000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1881.000000;F_EV_GoldFish_005;혼례의 모니오;22년 1월 펠로우;GoldfishBDC.png;GoldFishBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000467;Icon_520000467;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1882.000000;F_EV_GoldFish_006;혼례의 모니오;22년 1월 펫;GoldfishBDC_Pet.png;GoldFishBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000467_P;Icon_520000467_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeKerav_Hit_01;asteras_dmg_01.dmg_dc_cm_no_00;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.500000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1883.000000;F_FR_Unic_0001;펠로우레이싱 래니티;펠로우레이싱;HorsUicADC.png;HorsUicADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000069;Icon_500000069;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.900000;1.500000;0.000000;0.000000
1884.000000;F_FR_Tiger_0001;펠로우레이싱 챠카이;펠로우레이싱;Leochacadc.png;Leochacadc.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000006;Icon_500000006;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.400000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1885.000000;F_FR_boarel_0001;펠로우레이싱 포치;펠로우레이싱;BoarForchDC.png;BoarForchDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000023;Icon_500000023;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;Asteras_DMG_01.CDMG_Dc_CM_NO_00;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.600000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1886.000000;F_FR_Fatowl00_0001;펠로우레이싱 포요;펠로우레이싱;StrigidaeDDC.png;StrigidaeDDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000278;Icon_500000278;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;FeGriffon_Hit_01;FeGriffon_Hit_01;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.400000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1887.000000;F_FR_Petrity_0001;펠로우레이싱 페예노트리티;펠로우레이싱;OstrichDC.png;OstrichDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000068;Icon_500000068;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1888.000000;F_FR_PolarBear_0001;펠로우레이싱 우루;펠로우레이싱;PolarBearDC.png;PolarBearDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000038;Icon_500000038;CM_COM_01.BoardDown_Co_R_No_02;*;*;FeUru_SKL.FeUru_00_CO_D_IC_01;*;*;*;*;*;*;20.000000;A;PolarBearSaddleA;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.600000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1889.000000;F_FR_Goldcow_0001;펠로우레이싱 황금소;펠로우레이싱;NABullBlackADC.png;NABullBlackADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_500000000;Icon_500000000;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/fellow/DragAsterDC:fly_fast02_flyLoop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;1.500000;0.000000
1890.000000;F_EV_VFunny_001;감마퍼니;21년 10월 이벤트 펫;ValofeFunnyDC_Pet.png;ValofeFunnyDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000459_P;Icon_520000459_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;1.500000;0.000000
1891.000000;F_EV_VFunny_002;알파퍼니;21년 10월 이벤트 펫;ValofeFunnyADC_Pet.png;ValofeFunnyADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000460_P;Icon_520000460_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.400000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;1.500000;0.000000
1892.000000;F_EV_VFunny_003;베타퍼니;21년 10월 이벤트 펫;ValofeFunnyBDC_Pet.png;ValofeFunnyBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000458_P;Icon_520000458_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;*;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p4;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;1.500000;0.000000
1893.000000;F_EV_SteamWolf_004;회귀의 토르카이;펠로우 행운상자Ⅵ 전용 판매;AkaldusLuminielADC_Pet.png;AkaldusLuminielADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000461_P;Icon_520000461_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_luminiel_00;*;*;*;*;*;*;20.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.600000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1894.000000;F_RD_WaterDra_001;신월의 파불리온;레이드 펠로우;WaterDragonBDC.png;WaterDragonBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000463;Icon_520000463;CM_COM_01.BoardDown_Co_R_No_02;*;*;WR_WorldRaid.FeSelf_waterdragon_005;*;*;*;*;*;*;21.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.100000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1895.000000;F_RD_WaterDra_002;신월의 파불리온;레이드 펠로우;WaterDragonBDC_Pet.png;WaterDragonBDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000463_P;Icon_520000463_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;WR_WorldRaid.FeSelf_waterdragon_005;*;*;*;*;*;*;22.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.700000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1896.000000;F_RD_WaterDra_003;염옥의 파불리온;레이드 펠로우;WaterDragonADC.png;WaterDragonADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000464;Icon_520000464;CM_COM_01.BoardDown_Co_R_No_02;*;*;WR_WorldRaid.FeSelf_waterdragon_004;*;*;*;*;*;*;21.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;2.100000;0.000000;0.000000;p1;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1897.000000;F_RD_WaterDra_004;염옥의 파불리온;레이드 펠로우;WaterDragonADC_Pet.png;WaterDragonADC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000464_P;Icon_520000464_P;CM_COM_01.BoardDown_Co_R_No_02;*;*;WR_WorldRaid.FeSelf_waterdragon_004;*;*;*;*;*;*;22.000000;*;*;*;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;0.700000;0.000000;0.000000;p2;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_downhill_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
1898.000000;F_EV_HaSkull_001;칼리바아고;21년 11월 이벤트 펠로우;HallowSkullDC.png;HallowSkullDC.cdf;0.000000;0.000000;40.000000;0.120000;0.050000;0.060000;0.030000;Icon_520000462;Icon_520000462;CM_COM_01.BoardDown_Co_R_No_02;*;*;CHO_FE.FeSelf_f_HaSkull_01;*;*;*;*;*;*;20.000000;*;*;CM_COM_01.TrainNom_Co_R_No_00;*;*;1.000000;-1.000000;-1.000000;-1.000000;1.000000;1.700000;0.000000;0.000000;p3;0.000000;1.000000;Sounds/NED_FMOD:npc/footstep:fellow_speeding_loop_cast;1.019000;0.000000;*;0.000000;*;0.000000;*;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.600000;1.500000;0.000000;0.000000
