t_id;t_이름;개발용;요구레벨;제한레벨;아이템레벨;t_사용클래스;t_랜덤적용클래스;t_사용가능성별;등급;t_장신구타입;내구도;매입가;처분가;물리_최소공격력;물리_최대공격력;마법_방어력;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;랜덤옵션적용여부;랜덤옵션개수_최소;랜덤옵션개수_최대;t_옵션적용비율;t_가변 항목;가변 항목 최소;가변 항목 최대;강화제한;t_강화확률;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;염색여부;t_판매대행분류;t_스킬효과;드랍시레벨검사무시;사용기간;t_gradeupcodekey;t_gradeupresult;t_분해아이디;t_추출아이디;봉인석중복장착여부;봉인된펠로우장착슬롯수;봉인된펠로우장착슬롯수_최소;봉인된펠로우장착슬롯수_최대;useleveloption;levelweight;overrisemax;t_overriseid;t_overriseid2;t_overriseid3;contentslevel;통합채널사용불가;리버스강화제한;lvup;itemexp;t_overrisematid1;t_overrisematid2;t_화폐설정id
EV0_504_30014;엘로라의 반지 I (대여);0.000000;50.000000;0.000000;111.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;92151.000000;9216.000000;0.000000;0.000000;252.000000;(이동속도%,9);(allstat+,43);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;1296000.000000;GU_Test_3_0478;AC0_EV_4_0_0485;Legend_0050_ri;ac_4_50;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV0_504_30014_1;엘로라의 반지 II (대여);0.000000;50.000000;0.000000;111.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;92151.000000;9216.000000;0.000000;0.000000;232.000000;(최대HP+,955);(마법방어력%,15);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;1296000.000000;GU_Test_3_0478;AC0_EV_4_0_0486;Legend_0050_ri;ac_4_50;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV0_504_30021;엘로라의 목걸이 (대여);0.000000;50.000000;0.000000;111.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ne;30.000000;130547.000000;13055.000000;0.000000;0.000000;515.000000;(쿨타임%,-10);(모든공격력+,375);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;1296000.000000;GU_Test_3_0478;AC0_EV_4_0_0487;Legend_0050_ne;ac_4_50;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC_A_600_6003;제나자온의 반지I;0.000000;60.000000;0.000000;202.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;6.000000;ri;30.000000;92151.000000;9468.000000;0.000000;0.000000;480.000000;(PK방어력%,12);(이동속도%,13);(allstat+,57);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0478;AC0_EV_4_0_0479;Unique_0060_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6.000000;CO_OR_L65_0001;CO_OR_L65_0002;*;65.000000;0.000000;0.000000;30.000000;4200.000000;*;*;*
AC_A_600_6004;제나자온의 반지II;0.000000;60.000000;0.000000;202.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;6.000000;ri;30.000000;92151.000000;9216.000000;0.000000;0.000000;323.000000;(PK육체계저항율+,28);(최대HP%,24);(모든방어력%,6);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0478;AC0_EV_4_0_0480;Unique_0060_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6.000000;CO_OR_L65_0001;CO_OR_L65_0002;*;65.000000;0.000000;0.000000;30.000000;4200.000000;*;*;*
AC_A_600_6005;제나자온의 목걸이;0.000000;60.000000;0.000000;202.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;6.000000;ne;30.000000;130547.000000;13055.000000;0.000000;0.000000;978.000000;(PK공격력%,40);(쿨타임%,-12);(모든공격력%,2);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0478;AC0_EV_4_0_0481;Unique_0060_ne;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6.000000;CO_OR_L65_0001;CO_OR_L65_0002;*;65.000000;0.000000;0.000000;30.000000;4200.000000;*;*;*
EV_AC_000_0001;엘로라의 반지 I (30일);0.000000;50.000000;0.000000;111.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;92151.000000;9216.000000;0.000000;0.000000;252.000000;(이동속도%,9);(allstat+,43);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;2592000.000000;GU_Test_3_0478;AC0_EV_4_0_0485;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_AC_000_0002;엘로라의 반지 II (30일);0.000000;50.000000;0.000000;111.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;92151.000000;9216.000000;0.000000;0.000000;232.000000;(최대HP+,955);(마법방어력%,15);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;2592000.000000;GU_Test_3_0478;AC0_EV_4_0_0486;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_AC_000_0003;엘로라의 목걸이 (30일);0.000000;50.000000;0.000000;111.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ne;30.000000;130547.000000;13055.000000;0.000000;0.000000;515.000000;(쿨타임%,-10);(모든공격력+,375);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;2592000.000000;GU_Test_3_0478;AC0_EV_4_0_0487;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;50.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_A_604_6000;(PC방) 알사스의 반지 I (1일);0.000000;60.000000;0.000000;175.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;92151.000000;1.000000;0.000000;0.000000;792.000000;(이동속도%,11);(allstat+,56);(최대HP%,20);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;itskillalsas01.1;0.000000;86400.000000;GU_Test_3_0436;AC0_EV_4_0_0434;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_A_604_6001;(PC방) 알사스의 반지 II (1일);0.000000;60.000000;0.000000;175.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;92151.000000;1.000000;0.000000;0.000000;533.000000;(최대HP+,1241);(마법방어력%,17);(최대HP%,20);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;itskillalsas02.1;0.000000;86400.000000;GU_Test_3_0437;AC0_EV_4_0_0435;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_A_604_6002;(PC방) 알사스의 목걸이 (1일);0.000000;60.000000;0.000000;175.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ne;30.000000;130547.000000;1.000000;0.000000;0.000000;1618.000000;(쿨타임%,-12);(모든공격력+,487);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;86400.000000;GU_Test_3_0438;AC0_EV_4_0_0436;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_A_300_4000;빛의 성장형 반지 I;0.000000;1.000000;70.000000;111.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;92151.000000;1.000000;0.000000;0.000000;10.000000;(이동속도%,13);(allstat+,40);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0436;AC0_EV_4_0_0434;*;*;1.000000;0.000000;0.000000;0.000000;1.000000;5.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_A_300_4001;빛의 성장형 반지 II;0.000000;1.000000;70.000000;111.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ri;30.000000;92151.000000;1.000000;0.000000;0.000000;8.000000;(최대HP%,10);(모든방어력%,10);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0437;AC0_EV_4_0_0435;*;*;1.000000;0.000000;0.000000;0.000000;1.000000;5.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_A_300_4002;빛의 성장형 목걸이;0.000000;1.000000;70.000000;111.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;3.000000;ne;30.000000;130547.000000;1.000000;0.000000;0.000000;70.000000;(쿨타임%,-15);(모든공격력+,350);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0438;AC0_EV_4_0_0436;*;*;1.000000;0.000000;0.000000;0.000000;1.000000;10.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_A_604_6000_1;알사스의 반지 I (1일);0.000000;60.000000;0.000000;175.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;92151.000000;1.000000;0.000000;0.000000;792.000000;(이동속도%,11);(allstat+,56);(최대HP%,20);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;itskillalsas01.1;0.000000;86400.000000;GU_Test_3_0436;AC0_EV_4_0_0434;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_A_604_6001_1;알사스의 반지 II (1일);0.000000;60.000000;0.000000;175.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;92151.000000;1.000000;0.000000;0.000000;533.000000;(최대HP+,1241);(마법방어력%,17);(최대HP%,20);*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;itskillalsas02.1;0.000000;86400.000000;GU_Test_3_0437;AC0_EV_4_0_0435;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_A_604_6002_1;알사스의 목걸이 (1일);0.000000;60.000000;0.000000;175.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ne;30.000000;130547.000000;1.000000;0.000000;0.000000;1618.000000;(쿨타임%,-12);(모든공격력+,487);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;86400.000000;GU_Test_3_0438;AC0_EV_4_0_0436;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC_A_600_6006;브라기 제사장의 반지I;0.000000;65.000000;0.000000;202.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;6.000000;ri;30.000000;92151.000000;9468.000000;0.000000;0.000000;480.000000;(PK방어력%,15);(이동속도%,17);(allstat+,72);*;1.000000;2.000000;2.000000;2500,2500,2500,2500;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0478;AC0_EV_4_0_0479;Unique_0065_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;65.000000;0.000000;0.000000;30.000000;4200.000000;*;*;*
AC_A_600_6007;브라기 제사장의 반지II;0.000000;65.000000;0.000000;202.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;6.000000;ri;30.000000;92151.000000;9216.000000;0.000000;0.000000;323.000000;(PK육체계저항율+,35);(최대HP%,30);(모든방어력%,8);*;1.000000;2.000000;2.000000;2500,2500,2500,2500;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0478;AC0_EV_4_0_0480;Unique_0065_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;65.000000;0.000000;0.000000;30.000000;4200.000000;*;*;*
AC_A_600_6008;브라기 제사장의 목걸이;0.000000;65.000000;0.000000;202.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;6.000000;ne;30.000000;130547.000000;13055.000000;0.000000;0.000000;978.000000;(PK공격력%,50);(쿨타임%,-15);(모든공격력%,3);*;1.000000;2.000000;2.000000;2500,2500,2500,2500;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0478;AC0_EV_4_0_0481;Unique_0065_ne;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;65.000000;0.000000;0.000000;30.000000;4200.000000;*;*;*
AC_A_600_6009;야투만의 주술 반지I;0.000000;60.000000;0.000000;135.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;7.000000;ri;30.000000;92151.000000;1.000000;117.000000;420.000000;912.000000;(모든극대화확률+,20);(이동속도%,17);(모든공격력%,3);(allstatderest+,25);1.000000;4.000000;4.000000;2500,2500,2500,2500;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;yatomanring1.1;0.000000;0.000000;GU_Test_3_0433;AC0_EV_4_0_0431;AMythic_All;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;7.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;65.000000;0.000000;0.000000;30.000000;5880.000000;MA_13_1054;MA_13_1055;MA_18_0011
AC_A_600_6010;야투만의 주술 반지II;0.000000;60.000000;0.000000;135.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;7.000000;ri;30.000000;92151.000000;1.000000;117.000000;420.000000;912.000000;(PK육체계저항율+,35);(최대HP%,35);(모든공격력%,3);(allstatderest+,25);1.000000;4.000000;4.000000;2500,2500,2500,2500;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_302;yatomanring2.1;0.000000;0.000000;GU_Test_3_0434;AC0_EV_4_0_0432;AMythic_All;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;7.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;65.000000;0.000000;0.000000;30.000000;5880.000000;MA_13_1054;MA_13_1055;MA_18_0011
AC_A_600_6011;야투만의 주술 목걸이;0.000000;60.000000;0.000000;135.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;7.000000;ne;30.000000;130547.000000;1.000000;483.000000;1086.000000;1826.000000;(PK공격력%,110);(캐스팅속도%,-15);(모든공격력%,5);(allstatderest+,50);1.000000;4.000000;4.000000;2500,2500,2500,2500;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_301;yatomanne.1;0.000000;0.000000;GU_Test_3_0435;AC0_EV_4_0_0433;AMythic_All;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;7.000000;CO_OR_A60_0001;CO_OR_A60_0002;*;65.000000;0.000000;0.000000;30.000000;5880.000000;MA_13_1054;MA_13_1055;MA_18_0011
EV_AC_A_400_6003;맥베인의 암흑 반지 I;0.000000;60.000000;0.000000;111.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;92151.000000;9216.000000;0.000000;279.000000;856.000000;(PK육체계저항율+,19);(이동속도%,12);(allstat+,58);(최대HP%,26);0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0442;AC0_EV_4_0_0440;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_AC_A_400_6004;맥베인의 암흑 반지 II;0.000000;60.000000;0.000000;111.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;92151.000000;9216.000000;0.000000;279.000000;571.000000;(PK육체계저항율+,19);(최대HP+,1303);(치명타피해감소+,615);(최대HP%,26);0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0443;AC0_EV_4_0_0441;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_AC_A_400_6005;맥베인의 암흑 목걸이;0.000000;60.000000;0.000000;111.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ne;30.000000;130547.000000;13055.000000;0.000000;279.000000;1751.000000;(PK공격력%,34);(쿨타임%,-14);(모든극대력+,300);(최대HP%,26);0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0444;AC0_EV_4_0_0442;*;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_AC_A_001;부품이 든 상자;0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ri;30.000000;0.000000;1.000000;0.000000;0.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0442;AC0_EV_4_0_0440;Elite_2001_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_EV_5_0_0001;혼돈의 대장장이 반지 I;0.000000;70.000000;0.000000;175.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;163183.000000;163183.000000;0.000000;0.000000;264.000000;(제작성공확률%,5);(제작대성공확률%,1);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0450;AC0_EV_4_0_0448;Legend_0060_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_EV_5_0_0002;혼돈의 대장장이 반지 II;0.000000;70.000000;0.000000;175.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;163183.000000;163183.000000;0.000000;0.000000;178.000000;(제작성공확률%,5);(제작대성공확률%,1);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0451;AC0_EV_4_0_0449;Legend_0060_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_EV_5_0_0003;혼돈의 대장장이 목걸이;0.000000;70.000000;0.000000;175.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ne;30.000000;163183.000000;163183.000000;0.000000;0.000000;538.000000;(제작성공확률%,10);(제작대성공확률%,2);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0452;AC0_EV_4_0_0450;Legend_0060_ne;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_EV_5_0_0004;혼돈의 현자 반지 I;0.000000;70.000000;0.000000;175.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;163183.000000;163183.000000;0.000000;0.000000;264.000000;(강화성공확률%,11);(리버스강화확률%,1);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0450;AC0_EV_4_0_0448;Legend_0060_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_EV_5_0_0005;혼돈의 현자 반지 II;0.000000;70.000000;0.000000;175.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ri;30.000000;163183.000000;163183.000000;0.000000;0.000000;178.000000;(강화성공확률%,11);(리버스강화확률%,1);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0451;AC0_EV_4_0_0449;Legend_0060_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
AC0_EV_5_0_0006;혼돈의 현자 목걸이;0.000000;70.000000;0.000000;175.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;4.000000;ne;30.000000;163183.000000;163183.000000;0.000000;0.000000;538.000000;(강화성공확률%,15);(리버스강화확률%,2);*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_301;*;0.000000;0.000000;GU_Test_3_0452;AC0_EV_4_0_0450;Legend_0060_ne;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;60.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_AC_C_001;나무 조각;0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ri;30.000000;0.000000;1.000000;0.000000;0.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0442;AC0_EV_4_0_0440;Elite_2002_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_AC_C_002;얼음 조각;0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ri;30.000000;0.000000;1.000000;0.000000;0.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0442;AC0_EV_4_0_0440;Elite_2003_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_AC_C_003;돌 조각;0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ri;30.000000;0.000000;1.000000;0.000000;0.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0442;AC0_EV_4_0_0440;Elite_2004_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
EV_AC_C_004;고급 나무 조각;0.000000;1.000000;0.000000;1.000000;GD_WR_TF_AC_WZ_PR_DO_MG;*;*;2.000000;ri;30.000000;0.000000;1.000000;0.000000;0.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_302;*;0.000000;0.000000;GU_Test_3_0442;AC0_EV_4_0_0440;Elite_2005_ri;*;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;3150.000000;*;*;*
