t_type,t_typename,t_key,t_eng
^Co^,^Common^,^ev_9_1_0832_04_RewarderDesc^,^The twins, Yeti and Tio^
^Co^,^Common^,^ev_9_1_0832_04_Request_Text^,^According to testimony, Rudolph must have been hiding in the Frozen Matren Ruins with a Tree for Decoration, one of the gift-making materials for cone hats. <br>Check if this is really true and deal with this guy to bring back the stolen materials! ^
^Co^,^Common^,^ev_9_1_0832_04_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_04_Ongoing_Text^,^He would't have come out of the Frozen Matren Ruins already. Please go and look around the ruins thoroughly^
^Co^,^Common^,^ev_9_1_0832_04_Complete_Text^,^Did he really steal all these gift materials and run away? I still can't believe it...<br> You did a hard work bringing the materials. Here! Please take this as a token of my appreciation.^
^Co^,^Common^,^ev_9_1_0832_05_Title^,^[Event] Gift materials for the Teddy Bear Set that Olaf took away^
^Co^,^Common^,^ev_9_1_0832_05_RewarderDesc^,^The twins, Yeti and Tio^
^Co^,^Common^,^ev_9_1_0832_05_Request_Text^,^According to testimony, Rudolph must have been hiding in the Frozen Matren Ruins with the Teddy Bears, one of the gift-making materials for cone hats. <br>Check if this is really true and deal with this guy to bring back the stolen materials! ^
^Co^,^Common^,^ev_9_1_0832_05_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_05_Ongoing_Text^,^He would't have come out of the Frozen Matren Ruins already. Please go and look around the ruins thoroughly^
^Co^,^Common^,^ev_9_1_0832_05_Complete_Text^,^Did he really steal all these gift materials and run away? I still can't believe it...<br> You did a hard work bringing the materials. Here! Please take this as a token of my appreciation.^
^Co^,^Common^,^ev_9_1_0832_06_Title^,^[Event] Tio's morale recharging^
^Co^,^Common^,^ev_9_1_0832_06_RewarderDesc^,^The twins, Yeti and Tio^
^Co^,^Common^,^ev_9_1_0832_06_Request_Text^,^I worked so hard on the Christmas gifts that I am so thirsty. I want to drink something... (If I drink fresh milk, I will be able to pull myself together and work hard again. Can you get a bottle of milk from the cow? ) ^
^Co^,^Common^,^ev_9_1_0832_06_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_06_Ongoing_Text^,^The milk cow will be at the entrance to the Frozen Marten Ruins. ^
^Co^,^Common^,^ev_9_1_0832_06_Complete_Text^,^(Gulp... gulp) Ugh... That hits the spot.!! Thank you very much. Here! I will give you my heart for you as a gift.^
^Co^,^Common^,^ev_9_1_0832_07_Title^,^[Event] Report to Mary on the progress^
^Co^,^Common^,^ev_9_1_0832_07_RewarderDesc^,^The twins, Yeti and Tio^
^Co^,^Common^,^ev_9_1_0832_07_Request_Text^,^We'd better find the trio hiding in the Frozen Matren Ruins and report quickly that some of gift materials are back to Mary, who's worried. Can I ask you to report it to Mary? I am busy now.^
^Co^,^Common^,^ev_9_1_0832_07_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_07_Ongoing_Text^,^You still haven't reported to Mary? ^
^Co^,^Common^,^ev_9_1_0832_07_Complete_Text^,^Hoo... I'm so glad that I could get back some of the gift materials. <br>You did a hard work, too. ^
^Co^,^Common^,^ev_9_1_0832_08_Title^,^[One day] Delivery of a completed gift - a cone hat^
^Co^,^Common^,^ev_9_1_0832_08_RewarderDesc^,^Party planner Mary^
^Co^,^Common^,^ev_9_1_0832_08_Request_Text^,^Are you still working on the Christmas cone hat that you were supposed to complete as of today? The deadline is just around the corner! Hurry Tio and bring me the completed Christmas cone hat.^
^Co^,^Common^,^ev_9_1_0832_08_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_08_Ongoing_Text^,^I heard that the crochet kit, the material for the Christmas cone hat, ran away to the Frozen Matren Ruins with the Lapang on strike. Get your crochet kit back and take it to Tio then he will make you a Christmas cone hat^
^Co^,^Common^,^ev_9_1_0832_08_Complete_Text^,^Thank you so much! Thanks to you, I think I can send all the gifts that is ordered to the customer within the deadline!^
^Co^,^Common^,^ev_9_1_0832_09_Title^,^[One day] Delivery of the completed gift - Tree making kit^
^Co^,^Common^,^ev_9_1_0832_09_RewarderDesc^,^Party planner Mary^
^Co^,^Common^,^ev_9_1_0832_09_Request_Text^,^Are you still producing the tree production kit that was supposed to be completed as of today? The deadline is just around the corner! Hurry up and support T.O. and bring me the completed tree making kit.^
^Co^,^Common^,^ev_9_1_0832_09_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_09_Ongoing_Text^,^I heard that the decorative tree, the material of the tree-making kit, fled to the frozen ruins of Matren with striking Rudolph. If you take back the decorative tree and take it to T.O., I'll make it into a tree-making kit^
^Co^,^Common^,^ev_9_1_0832_09_Complete_Text^,^Thank you so much! Thanks to you, I think I can send all the gifts I ordered to the customer within the deadline!^
^Co^,^Common^,^ev_9_1_0832_10_Title^,^[One Day] Delivery of the completed gift - Teddy bear set^
^Co^,^Common^,^ev_9_1_0832_10_RewarderDesc^,^Party planner Mary^
^Co^,^Common^,^ev_9_1_0832_10_Request_Text^,^Is the teddy bear set that was supposed to be completed today still in production? The deadline is just around the corner! Hurry up and support T.O. and bring me the complete teddy bear set.^
^Co^,^Common^,^ev_9_1_0832_10_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_10_Ongoing_Text^,^I heard that the teddy bear, the material of the teddy bear set, ran away to the frozen ruins of Matren with the striking Olaf. If you get the teddy bear back and take it to T.O., he will make it a teddy bear set^
^Co^,^Common^,^ev_9_1_0832_10_Complete_Text^,^Thank you so much! Thanks to you, I think I can send all the gifts I ordered to the customer within the deadline!^
^Co^,^Common^,^ev_9_1_0832_11_Title^,^[Repeat] Get back the ingredients to make a cone hat^
^Co^,^Common^,^ev_9_1_0832_11_RewarderDesc^,^The twins, Yeti and Tio^
^Co^,^Common^,^ev_9_1_0832_11_Request_Text^,^I'll make you a Christmas cone hat if you deal with the Lapang who ran away to the Frozen Matren Ruins and get the crochet kit back.  <br> Oh, please give me a cup of warm milk on my way here too.^
^Co^,^Common^,^ev_9_1_0832_11_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_11_Ongoing_Text^,^Haven't you been to the frozen ruins of Matren yet? the elite of the frozen ruins of martensHero, go through the legend ratings^
^Co^,^Common^,^ev_9_1_0832_11_Complete_Text^,^I can't believe you've already got the materials! Are you really giving me this fresh milk as well as the materials? I am really touched….^
^Co^,^Common^,^ev_9_1_0832_12_Title^,^[Repeat] Get back the materials to make the Tree Making Kit^
^Co^,^Common^,^ev_9_1_0832_12_RewarderDesc^,^The twins, Yeti and Tio^
^Co^,^Common^,^ev_9_1_0832_12_Request_Text^,^I'll make you a Christmas Tree Making Kit if you deal with the Lapang who ran away to the Frozen Matren Ruins and get the tree for decoration back.  <br> Oh, please bring me a cup of warm milk on my way here too.^
^Co^,^Common^,^ev_9_1_0832_12_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_12_Ongoing_Text^,^Haven't you been to the Frozen Matren Ruins yet? Go through the elite, hero, legend Classes of the Frozen Matren Ruins^
^Co^,^Common^,^ev_9_1_0832_12_Complete_Text^,^I can't believe you've already got the materials! Are you really giving me this fresh milk as well as the materials? I am really touched….^
^Co^,^Common^,^ev_9_1_0832_13_Title^,^[Repeat] Get the materials back for the teddy bear set^
^Co^,^Common^,^ev_9_1_0832_13_RewarderDesc^,^The twins, Yeti and Tio^
^Co^,^Common^,^ev_9_1_0832_13_Request_Text^,^I'll make you a Teddy Bear Set if you deal with the Lapang who ran away to the Frozen Matren Ruins and get the teddy bear back.  <br> Oh, please bring me a cup of warm milk on my way here too.^
^Co^,^Common^,^ev_9_1_0832_13_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_13_Ongoing_Text^,^Haven't you been to the Frozen Matren Ruins yet? Go through the elite, hero, legend Classes of the Frozen Matren Ruins^
^Co^,^Common^,^ev_9_1_0832_13_Complete_Text^,^I can't believe you've already got the materials! Are you really giving me this fresh milk as well as the materials? I am really touched….^
^Co^,^Common^,^ev_9_1_0832_14_Title^,^[Event] a deep connection with Yeti^
^Co^,^Common^,^ev_9_1_0832_14_RewarderDesc^,^The twins, Yeti and Tio^
^Co^,^Common^,^ev_9_1_0832_14_Request_Text^,^Our twins have become very attached to each other as we have solved many hardships together. I hope you have, too. <br>Are you keeping the love I have given you? <br>In that sense, if you hand over the memories you have made with me again, I will be with you forever. ^
^Co^,^Common^,^ev_9_1_0832_14_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_14_Ongoing_Text^,^Please show us the love you have built with us..^
^Co^,^Common^,^ev_9_1_0832_14_Complete_Text^,^I can't believe we kept so much love. I'm so touched <br>I want to protect you by your side for the rest of my life^
^Co^,^Common^,^ev_9_1_0832_15_Title^,^[Event] Mao is stuck in the snow mountain^
^Co^,^Common^,^ev_9_1_0832_15_RewarderDesc^,^The twins, Yeti Tio^
^Co^,^Common^,^ev_9_1_0832_15_Request_Text^,^My twin brother, Mao, met the infamous Yeti named Santine crossing over the territory and he took all the gift packages. I need you to find out what really happened.^
^Co^,^Common^,^ev_9_1_0832_15_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_15_Ongoing_Text^,^You still haven't found Mao? I guess he's still walking around the frozen ruins looking for the lost packages..^
^Co^,^Common^,^ev_9_1_0832_15_Complete_Text^,^You're the kid Tio sent! <br>When I was passing through the frozen ruins, I found a huge Yeti. His name was Santine or... <br>They took away all the gift materials I had saved for emergency use..  ^
^Co^,^Common^,^ev_9_1_0832_16_Title^,^[One day] [Legend] Take back the lost gift^
^Co^,^Common^,^ev_9_1_0832_16_RewarderDesc^,^The twins, Yeti Mao^
^Co^,^Common^,^ev_9_1_0832_16_Request_Text^,^Inside the package that was taken away by Santine, there were some really important gifts. I heard that someone recently saw him in the legend class of the Frozen Matren Ruins... Make sure you find him and bring me my gift package!^
^Co^,^Common^,^ev_9_1_0832_16_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_16_Ongoing_Text^,^I heard you saw him in the legend class of the Frozen Matren Ruins... I can't go deeper than this place because I'm scared too. ^
^Co^,^Common^,^ev_9_1_0832_16_Complete_Text^,^Did you really fight with Santine?!! There are gifts in the package!? <br>Thank you so much!! (Searching) This is a Christmas lucky box that I really saved for my precious people. Take it as my appreciation. ^
^Co^,^Common^,^ev_9_1_0832_17_Title^,^[Event] Everlasting love with Yeti^
^Co^,^Common^,^ev_9_1_0832_17_RewarderDesc^,^The twins, Yeti and Tio^
^Co^,^Common^,^ev_9_1_0832_17_Request_Text^,^Vow of everlasting love with Yeti.<br>Deliver it with the Yeti's love x300 to the twins Yeti and Tio.^
^Co^,^Common^,^ev_9_1_0832_17_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0832_17_Ongoing_Text^,^Vow of everlasting love with Yeti.<br>Deliver it with the Yeti's love x300 to the twins Yeti and Tio.^
^Co^,^Common^,^ev_9_1_0832_17_Complete_Text^,^I remember when I saw the vow.. You are a friend who made Christmas presents with us then! <br> We, the Yeti, overcome adversity and hardships together and keep the vows we shared together. Now we'll always help you by your side!^
^Co^,^Common^,^ev_9_1_0833_01_Title^,^[Event] The dream of tteok balls^
^Co^,^Common^,^ev_9_1_0833_01_RewarderDesc^,^tteok balls^
^Co^,^Common^,^ev_9_1_0833_01_Request_Text^,^Wait! Can you help me? I want to be a bunny playing in the field. I'm so frustrated. Can you get me out of here?^
^Co^,^Common^,^ev_9_1_0833_01_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0833_01_Ongoing_Text^,^I want to be a tteok bunny who runs freely in the field. If you want to help me, please talk to me again.^
^Co^,^Common^,^ev_9_1_0833_01_Complete_Text^,^Are you sure? Are you sure you're helping me? Thank you so much. If I become a tteok bunny, I won't forget your kindness.^
^Co^,^Common^,^ev_9_1_0833_02_Title^,^[Event] Delivering the story of tteok balls to bunny researcher Kelly^
^Co^,^Common^,^ev_9_1_0833_02_RewarderDesc^,^Tteok bunny^
^Co^,^Common^,^ev_9_1_0833_02_Request_Text^,^There is a scholar named Kelly who studies bunnies near the El Grain farm. There's a rumor that Kelly turned tteok balls similar to me into tteok bunny! Can you tell her my situation?^
^Co^,^Common^,^ev_9_1_0833_02_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0833_02_Ongoing_Text^,^She's probably hanging around the El Grain farmlands to study bunnies.^
^Co^,^Common^,^ev_9_1_0833_02_Complete_Text^,^Hi! You know I study bunnies! I know the story of the tteok balls. Wait a minute. There must be a way to turn them into bunnies!^
^Co^,^Common^,^ev_9_1_0833_03_Title^,^[Event] How to be a tteok bunny 1^
^Co^,^Common^,^ev_9_1_0833_03_RewarderDesc^,^Researcher Kelly^
^Co^,^Common^,^ev_9_1_0833_03_Request_Text^,^In order to make an experimental drug that can make a tteok bunny, first, you need moist glutinous rice that the tteok bunnies like. Please harvest fresh rice from El Grain Farm and bring the moist glutinous rice.^
^Co^,^Common^,^ev_9_1_0833_03_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0833_03_Ongoing_Text^,^Fresh rice could be harvested in the El Grain farmlands.^
^Co^,^Common^,^ev_9_1_0833_03_Complete_Text^,^This amount should be enough to make a test drug. Thank you! ^
^Co^,^Common^,^ev_9_1_0833_04_Title^,^[Event] How to be a tteok bunny 2^
^Co^,^Common^,^ev_9_1_0833_04_RewarderDesc^,^Researcher Kelly^
^Co^,^Common^,^ev_9_1_0833_04_Request_Text^,^You need the Fairy Pearl feathers that are the most important to make a test drug for making tteok bunnies. Grab the Fairy Pearl that sometimes appears in the El Grain farm area and bring the feathers.  Fairy Pearl's feathers fly away quickly, so you have to bring them as soon as possible.^
^Co^,^Common^,^ev_9_1_0833_04_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0833_04_Ongoing_Text^,^You still haven't found any Fairy Pearls? I heard that they appear in Elgrain farmlands sometimes.^
^Co^,^Common^,^ev_9_1_0833_04_Complete_Text^,^Did you really catch Fairy Pearls? Awesome... what a shiny feather I've heard! Just wait a little bit! I'll hurry up and make a transition drug.^
^Co^,^Common^,^ev_9_1_0833_05_Title^,^[Event] Injection of experimental drug for tteok balls^
^Co^,^Common^,^ev_9_1_0833_05_RewarderDesc^,^tteok balls^
^Co^,^Common^,^ev_9_1_0833_05_Request_Text^,^Here's a test drug that can make tteok balls to bunnies. I'm not sure yet, but can you take this experimental drug and drop it on tteok balls? It'll react soon.^
^Co^,^Common^,^ev_9_1_0833_05_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0833_05_Ongoing_Text^,^Hurry up and inject tteok balls with the experimental drug I gave you!^
^Co^,^Common^,^ev_9_1_0833_05_Complete_Text^,^(Tears...tearing...)<br>Uh...Ugh! I can feel it all over my body! The rumors that the tteok balls turned into tteok bunnies were true! Thanks a lot!^
^Co^,^Common^,^ev_9_1_0833_06_Title^,^[Event] Deliver the effects of the experimental drug to Kelly ^
^Co^,^Common^,^ev_9_1_0833_06_RewarderDesc^,^Researcher Kelly^
^Co^,^Common^,^ev_9_1_0833_06_Request_Text^,^If I inject this experimental drug regularly, I think I can really become a tteok bunny! Can you get Kelly to know that the experimental drug is working? ^
^Co^,^Common^,^ev_9_1_0833_06_Accepted_Text^,^^
^Co^,^Common^,^ev_9_1_0833_06_Ongoing_Text^,^Hurry up and tell Kelly that the experimental drugs are working!^
^Co^,^Common^,^ev_9_1_0833_06_Complete_Text^,^I'm so glad that my experimental drug works! From now on, let's continue to inject experimental drugs into tteok balls. I'm sure they can turn into bunnies.^
^Co^,^Common^,^ev_9_1_0833_07_Title^,^[Daily] Supply of ingredients for experimental drugs for tteok balls^
^Co^,^Common^,^ev_9_1_0833_07_RewarderDesc^,^Researcher Kelly^
^Co^,^Common^,^ev_9_1_0833_07_Request_Text^,^Bring the ingredients for the experimental drug to be injected periodically into the tteok balls. The ingredients will be available near the El Grain farm area.^
^Co^,^Common^,^ev_9_1_0833_07_Accepted_Text^,^^
